Speaker_name,Count,Speaker_age_at_recording,Speaker_gender,Speaker_age_group,path
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.yPzSRPk7Xu4_8463.48-8483.29.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.FYva30UGvBE_1206.33-1226.0.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.1qhxcYJg5yk_9292.69-9312.4.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.OjQV7hrE9vE_14200.77-14220.56.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.SFq6Nqx7cXc_11075.59-11092.41.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.cJuiEqOfbV8_22263.02-22282.78.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.hBRXgBaEV2k_6803.84-6823.67.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.05ONqG97F-0_8389.97-8409.96.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.SFq6Nqx7cXc_10876.9-10896.87.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.xSErR_WVD4g_8282.99-8302.68.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.d4vjZbnhJbU_1861.38-1880.75.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.KbyVU_5030Y_7668.38-7688.23.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.kDTIPoF6tTM_11305.43-11317.38.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.LfkFqOr01h4_6636.49-6656.12.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.MpLv6KlBcpQ_13665.47-13685.44.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.X_6fTHwFfpM_17544.57-17564.44.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg._XViiCiau9E_5305.75-5325.02.wav
"Jovanović, Željko",2718,53.0,M,old,data_age/seg.L6ILB2DxLMw_3431.38-3451.11.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.lD0E8AB6uHs_3660.65-3677.9.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_6984.48-6995.26.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_6784.58-6804.19.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.2Z4W7McjAVw_16379.35-16398.54.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.AXMbU-zJm08_1371.45-1386.48.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_7018.32-7038.09.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.O6yqrb74b58_17054.41-17073.33.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.O4M_oc7N3fg_3360.95-3373.28.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.1DSAO-5loYo_2436.03-2455.76.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.pUFAN_ouje8_11619.42-11639.24.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.pUFAN_ouje8_11553.94-11573.89.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.8AWHBpKrfTM_3972.69-3980.82.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.AXMbU-zJm08_1302.7-1322.05.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_3098.41-3108.46.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_3287.55-3297.78.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_6944.58-6964.55.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.AXMbU-zJm08_1257.45-1275.85.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.1DSAO-5loYo_2490.38-2509.21.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.O4M_oc7N3fg_3311.75-3330.27.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.2Z4W7McjAVw_16161.25-16181.19.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.HmQceciBYwo_7225.79-7244.48.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.vjsshG0eI0U_2240.04-2258.57.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.PAKRaXXMxVY_11828.72-11845.77.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.vjsshG0eI0U_10546.19-10563.13.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.BDN60AFiiYo_14454.72-14474.37.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.zKanXE-Smys_5198.99-5210.76.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.KFQYvnZe5F0_8690.23-8699.49.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.ChLhsFZXpo0_2259.79-2277.78.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.p0xPaEZ2p3I_1594.62-1612.57.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.lLuRksi0rvY_15351.39-15370.06.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.S2arE590S-c_2328.5-2348.24.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.BDN60AFiiYo_13966.29-13984.86.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.wIZU5TbDct4_19847.94-19857.71.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.Zq_p2_SIZHI_16164.3-16183.88.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.KFQYvnZe5F0_7160.95-7180.62.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.HmQceciBYwo_7457.44-7476.98.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.p59_k3C9hq4_15248.78-15258.22.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.HmQceciBYwo_7078.05-7088.91.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.6Ly_JAaLNKs_1961.23-1976.99.wav
"Orepić, Vlaho",925,51.0,M,old,data_age/seg.PpLB6LGWuZs_13032.7-13041.56.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.BtuXfHucWtU_13444.0-13463.86.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.RH7iVLuHaDc_6750.62-6770.58.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.PoKnVuqv4ik_7104.72-7124.61.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.uvHhJaY_baU_7568.05-7582.17.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.C2P-jPLGFSk_3123.91-3143.72.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.5cjNUjCW6uo_7107.07-7127.0.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.IZ-yJBxvsVo_14763.94-14778.02.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.RH7iVLuHaDc_8154.17-8173.38.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.Qrsj7poZmyQ_7379.47-7399.41.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.C2P-jPLGFSk_3084.94-3103.82.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.sS-59mIBXVc_12033.43-12046.97.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.PoKnVuqv4ik_7000.65-7020.51.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.Qrsj7poZmyQ_5941.07-5960.89.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.sS-59mIBXVc_11901.95-11921.94.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.K-mnBdJr3Fc_3988.12-4007.62.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.YPRcJ55pmOk_1869.79-1887.46.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.C5AIqruVTag_23422.33-23442.29.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.RH7iVLuHaDc_8470.29-8490.04.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.iSWQSOyd9qg_7354.0-7373.54.wav
"Lipošćak, Tomislav",717,36.0,M,young,data_age/seg.2vEP630Av0s_12587.9-12597.5.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.cZ5xMJ7MZQ4_5001.89-5017.28.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.aK2XWyzkG94_16201.93-16221.21.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.05ONqG97F-0_11179.19-11198.9.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.Yfx-tT5TC-8_4215.5-4230.0.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.2Z4W7McjAVw_12718.25-12737.85.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.P_Mg7lLr7cA_3763.56-3783.51.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.zKanXE-Smys_15931.67-15951.3.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.P_Mg7lLr7cA_8932.73-8952.35.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.P_Mg7lLr7cA_13311.53-13326.23.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.d4vjZbnhJbU_5290.57-5310.39.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.05ONqG97F-0_11087.97-11107.0.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.Yht1wCkxWF4_8444.0-8463.38.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.05ONqG97F-0_11298.4-11313.99.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.05ONqG97F-0_11576.71-11596.52.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.05ONqG97F-0_11380.04-11400.01.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.AFkWUHpNZW8_3753.0-3772.96.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.P_Mg7lLr7cA_9432.09-9452.0.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.eWxcWiMNqe4_3016.18-3034.43.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.P_Mg7lLr7cA_12787.3-12807.21.wav
"Kujundžić, Milan",623,61.0,M,old,data_age/seg.d4vjZbnhJbU_5409.79-5429.44.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.DvtrHZD2T0A_6014.74-6026.21.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.4R0FZp2sPmw_9286.39-9306.14.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.4_yZqDEYbaw_18246.48-18264.45.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.1grMQpeHt7Q_5129.14-5140.0.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.MJ9sB3Mu0Sw_18342.95-18362.84.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.p0xPaEZ2p3I_4738.72-4748.65.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.0usFzRcRXwI_19986.36-20006.13.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.X_6fTHwFfpM_15368.31-15384.87.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.wTkP0z46x58_8525.92-8545.72.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg._QfqIOIdu_E_12506.43-12526.28.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.1WBg7il8jfQ_16022.91-16042.12.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.GVHBmUTMROo_12155.49-12175.16.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.0usFzRcRXwI_21162.18-21174.19.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.MUeJ4i9E2pE_9919.9-9939.87.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.3YwjvKTcTlI_15072.33-15091.99.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.pppYdJRPHHk_20690.76-20710.52.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.-aa4kot7dUU_9027.13-9045.44.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.3YwjvKTcTlI_9402.8-9422.74.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.BtuXfHucWtU_17746.8-17766.68.wav
"Vešligaj, Marko",1507,36.0,M,young,data_age/seg.-k1z8behXXg_14932.85-14952.79.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.qne0Iegffug_2416.56-2433.7.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.Kjyn-8vCedk_19018.14-19036.4.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.qne0Iegffug_2898.6-2911.74.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.qne0Iegffug_2167.32-2186.89.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.Kjyn-8vCedk_19195.58-19208.78.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.Kjyn-8vCedk_19385.29-19398.79.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.qne0Iegffug_3209.81-3229.67.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.NZR9CXgZNKA_9116.21-9135.83.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.y9Sce1RIPM8_12538.22-12558.02.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.PpLB6LGWuZs_14159.28-14179.26.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.sdD4_tpoBNY_5569.03-5587.06.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.Kjyn-8vCedk_19307.75-19326.76.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.y9Sce1RIPM8_13702.76-13722.23.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.y9Sce1RIPM8_12526.76-12536.75.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.U4L5-6b9enE_9832.83-9848.83.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.PpLB6LGWuZs_14199.29-14218.64.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.X6q9FnZVLss_6437.51-6457.32.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.fO_PtBxOszU_13037.26-13057.11.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.Kjyn-8vCedk_19400.4-19419.49.wav
"Lucić, Franjo",308,59.0,M,old,data_age/seg.y4aKCsfR3PM_2988.94-3003.57.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.TFTtk2nFs6I_20701.79-20719.74.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.9mYs2yrz6Vg_14886.45-14906.09.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.JISW9Elspkc_7353.43-7373.07.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.OtjBtkE-rKI_5154.38-5174.31.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.sPNuDebATRM_4677.03-4696.89.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.3Mq8QFXNMlc_13002.3-13022.15.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.sPNuDebATRM_4384.9-4404.77.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.0n_W0iHVhpU_12014.77-12034.21.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.cGPQJxhHtt4_12959.09-12978.78.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg._g-mjsl5lhE_6160.25-6172.82.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.I27W0FVLD2I_15177.93-15197.61.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.y5Rpk9AIbMY_7561.28-7570.74.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.TFTtk2nFs6I_19896.4-19916.19.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.OtjBtkE-rKI_4475.85-4495.5.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.JISW9Elspkc_7445.59-7456.69.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.1RiO-fXbo-c_15791.64-15811.6.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.sPNuDebATRM_4736.77-4756.16.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.vHkd_51GnAM_21316.47-21336.06.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.vHkd_51GnAM_8646.99-8656.53.wav
"Grčić, Branko",1093,54.0,M,old,data_age/seg.rojNZzA-im4_1915.18-1932.24.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.WlyHHY4GAuA_3680.71-3700.31.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.1QYBXziV7rU_19529.86-19542.98.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.MzGBkhrNCLo_2743.85-2763.66.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.MzGBkhrNCLo_2405.98-2425.51.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.HlauTe_NK6U_10335.43-10355.31.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.XRVcOb8n3Co_15542.73-15562.4.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.WlyHHY4GAuA_3647.22-3659.65.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.cCzkxrfOFww_8191.99-8211.76.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.q_JZcqUwpHQ_7835.24-7854.12.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.q_JZcqUwpHQ_7191.43-7210.93.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.HlauTe_NK6U_9450.35-9463.92.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.DAK6_2rs1Fg_9846.72-9866.67.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.8yAOn0sZhI4_8167.52-8187.41.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.4RMePUWtpD0_9761.53-9781.04.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.4RMePUWtpD0_9781.04-9800.86.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.8yAOn0sZhI4_7885.93-7905.71.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.8yAOn0sZhI4_7482.31-7501.81.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.cCzkxrfOFww_14207.03-14226.42.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.HlauTe_NK6U_9513.18-9532.85.wav
"Ivan Milošević, Domagoj",669,48.0,M,young,data_age/seg.cCzkxrfOFww_13791.46-13809.29.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10870.82-10885.2.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10586.22-10606.12.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_9932.28-9950.75.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_11019.67-11038.49.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.-aa4kot7dUU_20186.47-20205.62.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10799.07-10818.96.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10758.57-10777.79.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10033.2-10049.78.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_6680.89-6697.59.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10362.64-10382.64.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_9971.95-9991.23.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.IAOBdyNMgYQ_9370.49-9389.47.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_9952.06-9971.95.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_9352.14-9360.22.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_11512.06-11523.95.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_11306.81-11324.82.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10578.63-10593.72.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_11723.16-11742.72.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7721.81-7741.53.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10492.89-10512.82.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.cXQ1kCWVpas_16938.14-16957.62.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.hABuzXDgV50_17735.09-17754.93.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.Ffp0qCvvwOQ_13891.73-13903.82.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.N2W0YV7Osxs_4165.92-4180.11.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.Ffp0qCvvwOQ_13905.26-13924.96.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.COa-0-o_dbc_14873.91-14893.36.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.qmyWlgt8OUE_14046.79-14066.69.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.l8zdyfQzMbc_21061.47-21071.91.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.YOYZ7PwizwI_11690.53-11709.29.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.trR2lbmaJ4I_8055.85-8075.62.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.4I1CHN8ZRCA_11907.47-11927.19.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.4I1CHN8ZRCA_12118.96-12138.37.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.COa-0-o_dbc_14170.83-14184.22.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.SdX81VvCOZo_10757.12-10769.17.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.Ffp0qCvvwOQ_13642.44-13662.29.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.LFVfcCY2ebk_15261.7-15273.53.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.LFVfcCY2ebk_15199.18-15218.78.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.btzBgb-_Skc_11171.11-11180.8.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.DUsdmFyClVI_2015.28-2028.26.wav
"Tuđman, Miroslav",1777,72.0,M,old,data_age/seg.nSH6V9Z2eNI_10741.76-10750.99.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.AUZxNF3C_8A_16937.96-16957.33.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.uw9F1iFk36s_10940.5-10949.33.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.A7MViHGC5hw_20037.82-20054.98.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.rAW9SJv_NFc_5961.93-5981.75.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.xSErR_WVD4g_1495.64-1514.85.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.qne0Iegffug_9092.92-9112.84.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.dAeQtmiiIYE_18803.46-18823.39.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.4I1CHN8ZRCA_12497.31-12517.16.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.9UCrtnKBgqs_11811.14-11831.02.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.8yAOn0sZhI4_4220.91-4229.07.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.MzGBkhrNCLo_6513.67-6533.54.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.6u3iGUTrdoo_8176.59-8195.94.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.ccxh8m_cg3A_10289.71-10309.59.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.WlyHHY4GAuA_2567.13-2586.15.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.LEKQdBSBqqE_18006.12-18025.89.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.ccxh8m_cg3A_12418.84-12438.7.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.A7MViHGC5hw_20056.43-20076.05.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.uw9F1iFk36s_11773.14-11792.43.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.rAW9SJv_NFc_6098.73-6118.65.wav
"Klisović, Joško",2013,50.0,M,old,data_age/seg.vtRN30WCBjE_10849.66-10869.3.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.vYdsOynYVCA_15945.37-15964.93.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg._QfqIOIdu_E_7843.51-7862.26.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.qNpeHxO0WzA_14294.46-14314.11.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.UPHLmUzadcg_19520.18-19539.97.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.jvTAOH_dT0E_16857.77-16870.18.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.bB87qD5RT-Y_5282.56-5302.19.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.MpLv6KlBcpQ_1877.44-1897.0.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.8yAOn0sZhI4_18232.79-18243.54.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.1WBg7il8jfQ_20594.28-20614.13.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.IF1blZ6YSMA_14152.53-14170.7.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.MpLv6KlBcpQ_1830.82-1850.42.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.jvTAOH_dT0E_16871.6-16880.49.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.eyv7y-kyI1E_14689.88-14698.36.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg._XViiCiau9E_20940.09-20960.0.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.LiGw8Wnne9c_10726.79-10744.3.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.bB87qD5RT-Y_5673.78-5689.21.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg._QfqIOIdu_E_8144.14-8163.51.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.zszY0-vwr70_15349.81-15369.39.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.O4M_oc7N3fg_3505.56-3525.39.wav
"Pranić, Ante",836,32.0,M,young,data_age/seg.zIjE0oB5OIg_6222.33-6237.94.wav
"Matić, Predrag",390,56.0,M,old,data_age/seg.on9WnAhubWg_2595.79-2615.52.wav
